instancia,semilla,generacion,alpha,beta,pop_size,clon_size,porc_afinidad,porc_clones,porc_reemplazo,fo1,fo2,aptitud
Mumford0,1,50,1.01,-0.01,200,150,0.25,0.25,0.3,20.4306,151,1.58825,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,50,1.01,-0.01,200,150,0.25,0.25,0.3,20.4295,152,1.59353,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,11-22-3-30-28,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,50,1.01,-0.01,200,150,0.25,0.25,0.3,20.3289,155,1.60562,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,50,1.01,-0.01,200,150,0.25,0.25,0.3,20.1557,160,1.62556,6-16,26-1-13,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,11-22-3-30-28-8,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,50,1.01,-0.01,200,150,0.25,0.25,0.3,19.9254,161,1.62203,6-16-3,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,3-30-28-8-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,50,1.01,-0.01,200,150,0.25,0.25,0.3,20.2748,157,1.61418,6-16,26-1,9-13-1,2-4,17-8,13-23-18-29-1-27,16-3-7-14,23-1,24-15-10,29-8-5,22-3-30-28-8-11,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,50,1.01,-0.01,200,150,0.25,0.25,0.3,19.8143,176,1.69755,6-16,26-1,9-13,2-4-5,17-8-3,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,30-28-8-11-22-3,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,18.893,304,2.343,7-6-22,22-7-16-28-30-11-3-17-8-15-5,18-12-26-23-13-19-1-27-9,30-16-17-28-8-5-25,12-18-19-1,30-3-22-11-16-28-8,10-2-4-12-18-1-20-13-23-19-14,7-14-1-13-9,21-24-5-25-8-28-17-7-14-19-20-18-29-1-13,5-25-24,8-25-2-10-4-24,11-22
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,18.9375,281,2.22237,30-11-8-3-7-6,26-1-13-9,20-9-13-18-12-15-8-5-4-2-10-24-21,24-25-2,28-17-8,13-23-18-29-1-27,16-3-7-14-1-13,26-23-1,2-25-24-15-10-4,29-8-5-2,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19-14-7
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.4151,185,1.73008,6-16,26-1,20-9-13-18-12-15-8,2-4,17-8-28,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.4114,190,1.75654,6-16,26-1,20-9-13-18-12-15-8,2-4-24,17-8-28,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.2912,196,1.78383,6-16,26-1,20-9-13-18-12-15-8-3,2-4-24,17-8-28,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,18.9728,224,1.92053,6-16-3,26-1-13,20-9-13-18-12-15-8-3,25-2-24,28-17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,10-24-15-2,29-8-5,3-30-28-11-22-6-7-14,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.4797,181,1.71129,6-16,26-1,20-9-13-18-12-15-8,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.3558,192,1.76504,6-16,26-1,20-9-13-18-12-15-8-3,2-4-24,17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.5541,177,1.69287,6-16,26-1,20-9-13-18-12-15-8,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.8617,175,1.69405,6-16,26-1,20-9-13-18-12-15,2-4-24,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.3876,191,1.76094,6-16,26-1,20-9-13-18-12-15-8,2-4,17-8-3,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.314,193,1.76875,6-16,26-1-13,20-9-13-18-12-15-8-3,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.194,212,1.8652,6-16-3,26-1-13,20-9-13-18-12-15-8,2-4,8-28-3-7-17,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22-6,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.2365,206,1.83492,6-16-3,26-1-13,20-9-13-18-12-15-8-3,2-4,17-8-28,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1-13,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.11,218,1.89389,6-16,26-1-13,20-9-13-18-12-15-8,2-4-5,8-3-17-7,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1-13,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19-14
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.3325,153,1.59512,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.4342,149,1.57775,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.2545,159,1.62404,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.4306,151,1.58825,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.4295,152,1.59353,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,11-22-3-30-28,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.3289,155,1.60562,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.1557,160,1.62556,6-16,26-1-13,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,11-22-3-30-28-8,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.9254,161,1.62203,6-16-3,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,3-30-28-8-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.2748,157,1.61418,6-16,26-1,9-13-1,2-4,17-8,13-23-18-29-1-27,16-3-7-14,23-1,24-15-10,29-8-5,22-3-30-28-8-11,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.8143,176,1.69755,6-16,26-1,9-13,2-4-5,17-8-3,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,30-28-8-11-22-3,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.4306,151,1.59913,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.4295,152,1.60763,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,11-22-3-30-28,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.3325,153,1.61464,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,19.8867,170,1.75247,6-16,26-1-13,9-13-1,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1-13,24-15-10-2,29-8-5,3-30-28-8-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.3289,155,1.63161,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,100,1.01,-0.01,200,150,0.25,0.25,0.3,20.4342,149,1.58217,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,18.893,304,2.343,7-6-22,22-7-16-28-30-11-3-17-8-15-5,18-12-26-23-13-19-1-27-9,30-16-17-28-8-5-25,12-18-19-1,30-3-22-11-16-28-8,10-2-4-12-18-1-20-13-23-19-14,7-14-1-13-9,21-24-5-25-8-28-17-7-14-19-20-18-29-1-13,5-25-24,8-25-2-10-4-24,11-22
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,18.9375,281,2.22237,30-11-8-3-7-6,26-1-13-9,20-9-13-18-12-15-8-5-4-2-10-24-21,24-25-2,28-17-8,13-23-18-29-1-27,16-3-7-14-1-13,26-23-1,2-25-24-15-10-4,29-8-5-2,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19-14-7
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.4151,185,1.73008,6-16,26-1,20-9-13-18-12-15-8,2-4,17-8-28,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.4114,190,1.75654,6-16,26-1,20-9-13-18-12-15-8,2-4-24,17-8-28,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.2912,196,1.78383,6-16,26-1,20-9-13-18-12-15-8-3,2-4-24,17-8-28,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,18.9728,224,1.92053,6-16-3,26-1-13,20-9-13-18-12-15-8-3,25-2-24,28-17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,10-24-15-2,29-8-5,3-30-28-11-22-6-7-14,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.4797,181,1.71129,6-16,26-1,20-9-13-18-12-15-8,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.3558,192,1.76504,6-16,26-1,20-9-13-18-12-15-8-3,2-4-24,17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.5541,177,1.69287,6-16,26-1,20-9-13-18-12-15-8,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.8617,175,1.69405,6-16,26-1,20-9-13-18-12-15,2-4-24,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.3876,191,1.76094,6-16,26-1,20-9-13-18-12-15-8,2-4,17-8-3,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.314,193,1.76875,6-16,26-1-13,20-9-13-18-12-15-8-3,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.194,212,1.8652,6-16-3,26-1-13,20-9-13-18-12-15-8,2-4,8-28-3-7-17,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10,29-8-5,3-30-28-11-22-6,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.2365,206,1.83492,6-16-3,26-1-13,20-9-13-18-12-15-8-3,2-4,17-8-28,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1-13,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.11,218,1.89389,6-16,26-1-13,20-9-13-18-12-15-8,2-4-5,8-3-17-7,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1-13,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19-14
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,20.3325,153,1.59512,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,20.4342,149,1.57775,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,20.2545,159,1.62404,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13-9,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,20.4306,151,1.58825,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,20.4295,152,1.59353,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,11-22-3-30-28,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,20.3289,155,1.60562,6-16,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1-13,23-1,24-15-10-2,29-8-5,3-30-28-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,20.1557,160,1.62556,6-16,26-1-13,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,11-22-3-30-28-8,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.9254,161,1.62203,6-16-3,26-1,9-13,2-4,17-8,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,3-30-28-8-11-22,21-24-25-4-12-18-20-13-23-26-1-19
Mumford0,1,150,1.01,-0.01,200,150,0.25,0.25,0.3,19.8143,176,1.69755,6-16,26-1,9-13,2-4-5,17-8-3,13-23-18-29-1-27,16-3-7-14-1,23-1,24-15-10,29-8-5,30-28-8-11-22-3,21-24-25-4-12-18-20-13-23-26-1-19
